5.764966740576497051e-01,5.577777777777778168e-01,5.454545454545454142e-01,2.200000000000000011e-01,3.880266075388026370e-01,5.088888888888888351e-01,2.926829268292682751e-01,2.911111111111110983e-01,1.840354767184035345e-01,5.999999999999999778e-01
2.926829268292682751e-01,5.022222222222222365e-01,1.574279379157428049e-01,5.711111111111111249e-01,4.611973392461197196e-01,3.222222222222222432e-01,5.410199556541019916e-01,4.688888888888889106e-01,5.454545454545454142e-01,2.911111111111110983e-01
2.926829268292682751e-01,3.066666666666666430e-01,2.926829268292682751e-01,5.155555555555555447e-01,4.656319290465631977e-01,5.466666666666666341e-01,3.791574279379157364e-01,2.711111111111111360e-01,2.926829268292682751e-01,5.511111111111111072e-01
2.949002217294900419e-01,5.488888888888888706e-01,4.833702882483370544e-01,2.200000000000000011e-01,3.769401330376940251e-01,5.422222222222222721e-01,2.749445676274944739e-01,2.911111111111110983e-01,5.742793791574278828e-01,2.911111111111110983e-01
4.634146341463414864e-01,2.911111111111110983e-01,3.614190687361418797e-01,2.200000000000000011e-01,5.365853658536585691e-01,2.200000000000000011e-01,5.454545454545454142e-01,2.911111111111110983e-01,5.277161862527716130e-01,2.911111111111110983e-01
5.365853658536585691e-01,4.133333333333333304e-01,4.523281596452328190e-01,2.911111111111110983e-01,4.833702882483370544e-01,2.911111111111110983e-01,4.988913525498891444e-01,5.222222222222222543e-01,4.789356984478935764e-01,2.555555555555555358e-01
2.949002217294900419e-01,6.111111111111111605e-01,5.432372505543237029e-01,5.666666666666666519e-01,2.549889135254989059e-01,4.600000000000000200e-01,4.789356984478935764e-01,5.444444444444443976e-01,5.676274944567627490e-01,5.644444444444444153e-01
5.476718403547672365e-01,4.555555555555555469e-01,8.203991130820399713e-02,2.911111111111110983e-01,4.900221729490022438e-01,4.511111111111111294e-01,2.860310421286030858e-01,5.355555555555555625e-01,5.587583148558757928e-01,4.933333333333333459e-01
2.949002217294900419e-01,2.911111111111110983e-01,5.410199556541019916e-01,3.511111111111110961e-01,5.099778270509978118e-01,5.488888888888888706e-01,2.549889135254989059e-01,2.555555555555555358e-01,5.099778270509978118e-01,2.911111111111110983e-01
5.587583148558757928e-01,5.222222222222222543e-01,5.631929046563193264e-01,5.488888888888888706e-01,5.232815964523281904e-01,5.466666666666666341e-01,2.926829268292682751e-01,2.911111111111110983e-01,4.966740576496674331e-01,5.555555555555555802e-01
3.813747228381374477e-01,5.799999999999999600e-01,5.321507760532150355e-01,5.400000000000000355e-01,5.232815964523281904e-01,5.111111111111110716e-01,5.742793791574278828e-01,5.311111111111110894e-01,3.569844789356984571e-01,5.311111111111110894e-01
5.565410199556540816e-01,2.911111111111110983e-01,4.944567627494456663e-01,2.911111111111110983e-01,4.013303769401330157e-01,3.422222222222222054e-01,2.926829268292682751e-01,2.200000000000000011e-01,3.436807095343680785e-01,5.600000000000000533e-01
5.809312638580931276e-01,5.066666666666667096e-01,5.787139689578714163e-01,5.444444444444443976e-01,5.099778270509978118e-01,5.155555555555555447e-01,5.764966740576497051e-01,2.911111111111110983e-01,5.254988913525499017e-01,5.577777777777778168e-01
5.232815964523281904e-01,5.488888888888888706e-01,5.454545454545454142e-01,5.133333333333333082e-01,3.547671840354767459e-01,2.911111111111110983e-01,5.875831485587582614e-01,4.844444444444444553e-01,4.745011086474500983e-01,5.311111111111110894e-01
4.900221729490022438e-01,4.755555555555555647e-01,5.454545454545454142e-01,5.533333333333333437e-01,4.700665188470066758e-01,2.200000000000000011e-01,5.321507760532150355e-01,5.355555555555555625e-01,2.195121951219512202e-01,5.288888888888888529e-01
2.926829268292682751e-01,5.244444444444444908e-01,4.456762749445676297e-01,4.488888888888888928e-01,5.077605321507761005e-01,4.244444444444444575e-01,3.725055432372505471e-01,2.911111111111110983e-01,5.609756097560976151e-01,3.888888888888888951e-01
2.926829268292682751e-01,4.955555555555555824e-01,4.988913525498891444e-01,3.911111111111111316e-01,5.166297117516629456e-01,5.088888888888888351e-01,5.232815964523281904e-01,3.333333333333333148e-01,2.926829268292682751e-01,2.911111111111110983e-01
2.926829268292682751e-01,5.000000000000000000e-01,5.210643015521064791e-01,2.911111111111110983e-01,2.838137472283813745e-01,5.022222222222222365e-01,2.926829268292682751e-01,5.177777777777777812e-01,3.170731707317073211e-01,2.555555555555555358e-01
