3.569844789356984571e-01,4.222222222222222210e-01,4.745011086474500983e-01,5.088888888888888351e-01,4.922394678492239550e-01,4.044444444444444398e-01,3.791574279379157364e-01,3.488888888888889150e-01,4.922394678492239550e-01,3.111111111111111160e-01
3.148558758314856099e-01,4.044444444444444398e-01,3.059866962305986537e-01,3.311111111111111338e-01,2.527716186252771391e-01,2.155555555555555558e-01,4.700665188470066758e-01,4.355555555555555292e-01,4.434589800443459184e-01,2.488888888888888817e-01
3.636363636363636465e-01,2.511111111111111183e-01,3.747228381374722583e-01,3.266666666666666607e-01,4.944567627494456663e-01,4.266666666666666941e-01,3.192904656319290324e-01,5.088888888888888351e-01,4.035476718403547824e-01,3.777777777777777679e-01
3.946784922394678263e-01,3.666666666666666408e-01,4.368070953436807291e-01,3.266666666666666607e-01,4.966740576496674331e-01,3.822222222222222410e-01,3.902439024390244038e-01,4.533333333333333104e-01,3.170731707317073211e-01,4.111111111111110938e-01
4.101995565410199718e-01,3.288888888888888973e-01,4.567627494456762971e-01,4.133333333333333304e-01,2.350332594235033379e-01,4.266666666666666941e-01,3.392461197339246004e-01,4.600000000000000200e-01,4.589800443458980084e-01,3.288888888888888973e-01
4.168514412416851611e-01,2.977777777777777524e-01,3.968957871396895931e-01,3.400000000000000244e-01,4.567627494456762971e-01,4.333333333333333481e-01,4.589800443458980084e-01,2.933333333333333348e-01,4.101995565410199718e-01,4.199999999999999845e-01
2.971175166297117531e-01,4.311111111111111116e-01,3.082039911308204205e-01,3.200000000000000067e-01,4.767184035476718651e-01,3.311111111111111338e-01,3.946784922394678263e-01,3.133333333333333526e-01,3.680709534368070690e-01,4.244444444444444575e-01
3.880266075388026370e-01,3.355555555555555514e-01,4.235033259423503504e-01,3.911111111111111316e-01,3.503325942350332678e-01,4.133333333333333304e-01,4.190687361419068724e-01,4.111111111111110938e-01,4.855875831485587657e-01,2.733333333333333171e-01
2.727272727272727071e-01,3.333333333333333148e-01,3.769401330376940251e-01,4.355555555555555292e-01,4.833702882483370544e-01,4.533333333333333104e-01,4.833702882483370544e-01,3.977777777777777857e-01,3.968957871396895931e-01,4.400000000000000022e-01
3.858093126385809257e-01,4.422222222222222388e-01,4.190687361419068724e-01,4.622222222222222010e-01,3.458980044345897897e-01,2.399999999999999911e-01,3.680709534368070690e-01,3.266666666666666607e-01,4.656319290465631977e-01,3.133333333333333526e-01
4.013303769401330157e-01,3.066666666666666430e-01,3.924611973392461151e-01,2.577777777777777724e-01,3.370288248337028891e-01,3.311111111111111338e-01,4.745011086474500983e-01,2.333333333333333370e-01,3.880266075388026370e-01,4.666666666666666741e-01
2.771618625277161851e-01,2.999999999999999889e-01,4.279379157427937730e-01,3.066666666666666430e-01,3.370288248337028891e-01,5.333333333333333259e-01,3.991130820399113044e-01,3.266666666666666607e-01,4.611973392461197196e-01,4.377777777777777657e-01
4.323725055432372510e-01,4.022222222222222032e-01,4.501108647450111078e-01,3.666666666666666408e-01,5.011086474501108556e-01,3.088888888888888795e-01,3.835920177383592145e-01,5.066666666666667096e-01,3.702882483370288358e-01,2.999999999999999889e-01
4.611973392461197196e-01,4.266666666666666941e-01,3.082039911308204205e-01,2.911111111111110983e-01,4.257206208425720617e-01,4.355555555555555292e-01,3.525498891352549791e-01,2.377777777777777823e-01,2.527716186252771391e-01,3.133333333333333526e-01
2.993348115299334644e-01,4.977777777777777635e-01,4.545454545454545303e-01,4.400000000000000022e-01,3.791574279379157364e-01,3.577777777777777501e-01,2.305986696230598598e-01,2.999999999999999889e-01,4.368070953436807291e-01,4.199999999999999845e-01
4.124168514412416831e-01,3.022222222222222254e-01,3.813747228381374477e-01,3.466666666666666785e-01,3.614190687361418797e-01,4.355555555555555292e-01,3.791574279379157364e-01,3.288888888888888973e-01,4.390243902439024404e-01,4.422222222222222388e-01
1.729490022172948949e-01,3.177777777777777701e-01,5.077605321507761005e-01,3.755555555555555314e-01,3.525498891352549791e-01,4.355555555555555292e-01,4.235033259423503504e-01,4.177777777777778034e-01,5.011086474501108556e-01,5.133333333333333082e-01
3.325942350332594111e-01,3.266666666666666607e-01,3.791574279379157364e-01,3.911111111111111316e-01,3.769401330376940251e-01,4.600000000000000200e-01,3.436807095343680785e-01,2.555555555555555358e-01,2.106430155210642918e-01,4.644444444444444375e-01
4.257206208425720617e-01,5.311111111111110894e-01,3.348115299334811779e-01,4.222222222222222210e-01,4.545454545454545303e-01,4.511111111111111294e-01,4.611973392461197196e-01,4.511111111111111294e-01,4.323725055432372510e-01,2.488888888888888817e-01
4.412416851441241517e-01,4.422222222222222388e-01,4.634146341463414864e-01,5.088888888888888351e-01,4.634146341463414864e-01,3.533333333333333326e-01,3.259423503325942217e-01,4.288888888888888751e-01,3.303769401330376998e-01,2.977777777777777524e-01
4.944567627494456663e-01,3.377777777777777879e-01,3.303769401330376998e-01,3.599999999999999867e-01,4.412416851441241517e-01,4.288888888888888751e-01,2.971175166297117531e-01,2.422222222222222276e-01,2.638580931263858065e-01,4.311111111111111116e-01
3.991130820399113044e-01,4.622222222222222010e-01,4.124168514412416831e-01,4.555555555555555469e-01,3.791574279379157364e-01,3.355555555555555514e-01,3.592017738359201684e-01,3.111111111111111160e-01,4.966740576496674331e-01,4.155555555555555669e-01
4.523281596452328190e-01,2.444444444444444364e-01,4.456762749445676297e-01,4.777777777777778012e-01,4.567627494456762971e-01,4.000000000000000222e-01,4.434589800443459184e-01,2.399999999999999911e-01,3.192904656319290324e-01,4.044444444444444398e-01
3.303769401330376998e-01,3.088888888888888795e-01,3.503325942350332678e-01,3.911111111111111316e-01,3.991130820399113044e-01,2.622222222222222454e-01,3.259423503325942217e-01,4.288888888888888751e-01,4.589800443458980084e-01,3.711111111111111138e-01
3.968957871396895931e-01,2.755555555555555536e-01,3.968957871396895931e-01,3.355555555555555514e-01,4.545454545454545303e-01,3.222222222222222432e-01,3.592017738359201684e-01,3.688888888888888773e-01,5.011086474501108556e-01,5.000000000000000000e-01
3.924611973392461151e-01,3.933333333333333126e-01,2.971175166297117531e-01,4.533333333333333104e-01,3.946784922394678263e-01,3.244444444444444242e-01,3.259423503325942217e-01,4.244444444444444575e-01,4.589800443458980084e-01,4.466666666666666563e-01
3.902439024390244038e-01,3.755555555555555314e-01,5.254988913525499017e-01,2.955555555555555713e-01,4.057649667405764937e-01,4.400000000000000022e-01,3.680709534368070690e-01,4.733333333333333282e-01,4.855875831485587657e-01,3.911111111111111316e-01
4.057649667405764937e-01,2.200000000000000011e-01,1.951219512195122019e-01,3.777777777777777679e-01,3.835920177383592145e-01,3.488888888888889150e-01,2.949002217294900419e-01,3.733333333333333504e-01,3.702882483370288358e-01,4.333333333333333481e-01
2.882483370288248525e-01,5.000000000000000000e-01,2.815964523281596632e-01,3.488888888888889150e-01,3.924611973392461151e-01,3.555555555555555691e-01,4.057649667405764937e-01,3.466666666666666785e-01,3.414634146341463672e-01,4.222222222222222210e-01
3.325942350332594111e-01,3.644444444444444597e-01,4.767184035476718651e-01,4.044444444444444398e-01,3.702882483370288358e-01,3.622222222222222232e-01,3.991130820399113044e-01,3.911111111111111316e-01,4.811529933481152876e-01,2.622222222222222454e-01
3.458980044345897897e-01,4.111111111111110938e-01,4.611973392461197196e-01,3.088888888888888795e-01,3.015521064301552312e-01,1.977777777777777746e-01,3.126385809312638431e-01,4.400000000000000022e-01,3.481152993348115565e-01,3.288888888888888973e-01
4.168514412416851611e-01,5.155555555555555447e-01,3.658536585365853577e-01,3.266666666666666607e-01,4.523281596452328190e-01,3.422222222222222054e-01,3.725055432372505471e-01,2.555555555555555358e-01,4.611973392461197196e-01,3.866666666666666585e-01
3.547671840354767459e-01,3.444444444444444420e-01,2.261640798226164095e-01,2.266666666666666552e-01,4.368070953436807291e-01,3.422222222222222054e-01,3.813747228381374477e-01,4.977777777777777635e-01,2.150776053215077699e-01,3.377777777777777879e-01
2.039911308203991025e-01,4.644444444444444375e-01,3.924611973392461151e-01,3.422222222222222054e-01,4.013303769401330157e-01,4.511111111111111294e-01,4.190687361419068724e-01,2.688888888888888995e-01,2.660753880266075178e-01,3.155555555555555336e-01
3.325942350332594111e-01,3.800000000000000044e-01,3.946784922394678263e-01,3.111111111111111160e-01,4.146341463414633943e-01,3.133333333333333526e-01,4.722838137472283870e-01,3.444444444444444420e-01,2.727272727272727071e-01,3.466666666666666785e-01
3.658536585365853577e-01,3.444444444444444420e-01,2.195121951219512202e-01,5.244444444444444908e-01,2.261640798226164095e-01,4.333333333333333481e-01,3.680709534368070690e-01,3.066666666666666430e-01,4.767184035476718651e-01,4.199999999999999845e-01
4.922394678492239550e-01,4.888888888888888729e-01,3.702882483370288358e-01,2.466666666666666730e-01,3.503325942350332678e-01,3.133333333333333526e-01,4.079822616407982050e-01,3.800000000000000044e-01,4.235033259423503504e-01,4.044444444444444398e-01
3.503325942350332678e-01,3.311111111111111338e-01,3.946784922394678263e-01,4.266666666666666941e-01,4.456762749445676297e-01,3.377777777777777879e-01,3.458980044345897897e-01,4.088888888888889128e-01,3.148558758314856099e-01,3.733333333333333504e-01
2.793791574279378964e-01,1.444444444444444309e-01,4.501108647450111078e-01,4.844444444444444553e-01,3.835920177383592145e-01,3.844444444444444220e-01,4.456762749445676297e-01,3.599999999999999867e-01,4.101995565410199718e-01,3.822222222222222410e-01
3.348115299334811779e-01,3.066666666666666430e-01,5.321507760532150355e-01,4.000000000000000222e-01,3.348115299334811779e-01,1.355555555555555680e-01,3.747228381374722583e-01,4.222222222222222210e-01,2.838137472283813745e-01,4.333333333333333481e-01
3.481152993348115565e-01,4.444444444444444198e-01,3.392461197339246004e-01,3.200000000000000067e-01,3.614190687361418797e-01,3.266666666666666607e-01,3.813747228381374477e-01,4.977777777777777635e-01,4.146341463414633943e-01,4.955555555555555824e-01
5.121951219512195230e-01,2.999999999999999889e-01,3.436807095343680785e-01,4.111111111111110938e-01,3.813747228381374477e-01,4.400000000000000022e-01,3.592017738359201684e-01,3.266666666666666607e-01,4.212860310421285837e-01,4.844444444444444553e-01
4.656319290465631977e-01,3.599999999999999867e-01,4.035476718403547824e-01,4.266666666666666941e-01,4.057649667405764937e-01,3.333333333333333148e-01,3.614190687361418797e-01,3.755555555555555314e-01,3.525498891352549791e-01,3.177777777777777701e-01
3.259423503325942217e-01,4.666666666666666741e-01,4.390243902439024404e-01,4.155555555555555669e-01,3.636363636363636465e-01,4.933333333333333459e-01,3.614190687361418797e-01,3.955555555555555491e-01,2.239467849223946705e-01,3.844444444444444220e-01
1.796008869179600842e-01,3.533333333333333326e-01,2.860310421286030858e-01,3.355555555555555514e-01,3.924611973392461151e-01,5.000000000000000000e-01,4.878048780487804770e-01,5.222222222222222543e-01,3.880266075388026370e-01,5.066666666666667096e-01
4.146341463414633943e-01,3.888888888888888951e-01,2.727272727272727071e-01,3.066666666666666430e-01,3.414634146341463672e-01,4.400000000000000022e-01,4.900221729490022438e-01,3.488888888888889150e-01,3.414634146341463672e-01,4.511111111111111294e-01
3.924611973392461151e-01,3.822222222222222410e-01,3.458980044345897897e-01,4.311111111111111116e-01,4.656319290465631977e-01,4.044444444444444398e-01,3.658536585365853577e-01,4.266666666666666941e-01,2.971175166297117531e-01,3.866666666666666585e-01
3.902439024390244038e-01,4.466666666666666563e-01,4.944567627494456663e-01,4.244444444444444575e-01,4.966740576496674331e-01,3.800000000000000044e-01,5.011086474501108556e-01,3.622222222222222232e-01,4.722838137472283870e-01,4.066666666666666763e-01
